$ DWR N2 - Assuming % saturation and wtemp at DWQI,,
See 'DWR-estimateTDG-BC.xlsm.',,
JDAY,N2,O2
425.125000,18.88817107,11.69217674
425.166670,18.91250719,11.7042565
425.208330,18.90537937,11.70425543
425.250000,18.85520499,11.68009697
425.291670,18.82598356,11.66801615
425.333330,18.80737381,11.65593639
425.375000,18.78514055,11.64385877
425.416670,18.78442658,11.64386089
425.458330,18.82313652,11.66802361
425.500000,18.79308878,11.64992112
425.541670,18.86980172,11.67402143
425.583330,18.84303746,11.6619782
425.625000,18.82409929,11.64992857
425.666670,18.84881777,11.68010871
425.708330,18.78622709,11.6438694
425.750000,18.7753282,11.63179176
425.791670,18.77706199,11.63179176
425.833330,18.7783689,11.63179283
425.875000,18.7733107,11.63178751
425.916670,18.77423611,11.63178751
425.958330,18.77932166,11.6317822
426.000000,18.75480356,11.61969607
426.041670,18.75320196,11.61969501
426.083330,18.74873189,11.61970138
426.125000,18.74899448,11.61970138
426.166670,18.74767818,11.61970244
426.208330,18.74951642,11.61970032
426.250000,18.75794998,11.61969926
426.291670,18.73514406,11.60761951
426.333330,18.75193183,11.61969926
426.375000,18.73209862,11.60762163
426.416670,19.55175713,12.11492774
426.458330,19.20007124,11.88543477
426.500000,19.0022525,11.76465106
426.541670,18.91898965,11.70425864
426.583330,18.82300892,11.65594917
426.625000,18.82600606,11.66803001
426.666670,18.76851514,11.6317992
426.708330,18.72742999,11.60764602
426.750000,18.67116434,11.57141199
426.791670,18.65476993,11.55933432
426.833330,18.65695474,11.55933116
426.875000,18.68308083,11.57722993
426.916670,18.62781861,11.53517478
426.958330,18.61165301,11.52310027
427.000000,18.58973877,11.51102576
427.041670,18.59282689,11.51102996
427.083330,18.61627938,11.52311185
427.125000,18.57895853,11.49895754
427.166670,18.60016005,11.51670271
427.208330,18.60044198,11.51670376
427.250000,18.58036135,11.49896069
427.291670,18.55809915,11.4868788
427.333330,18.57421607,11.49895964
427.375000,18.61592921,11.52311711
427.416670,18.62946247,11.53519902
427.458330,18.66540385,11.55936178
427.500000,18.62246783,11.52949048
427.541670,18.59412671,11.51744715
427.583330,18.58313067,11.51744926
427.625000,18.58264706,11.52313712
427.666670,18.53991438,11.4989817
427.708330,18.52412297,11.48690398
427.750000,18.50704765,11.47482627
427.791670,18.50886975,11.47482732
427.833330,18.52762664,11.48690608
427.875000,18.50869046,11.47482837
427.916670,18.52899021,11.48690923
427.958330,18.53087196,11.48691028
428.000000,18.53158324,11.48691133
428.041670,18.52953506,11.48691238
428.083330,18.54937667,11.4989901
428.125000,18.52962652,11.48691343
428.166670,18.54910917,11.49899115
428.208330,18.54902444,11.4989943
428.250000,18.54973822,11.4989922
428.291670,18.54811765,11.49899115
428.333330,18.56299861,11.51106887
428.375000,18.55585603,11.50541433
428.416670,18.57430696,11.51745978
428.458330,18.5734285,11.51746293
428.500000,18.5718418,11.51746083
428.541670,18.56883139,11.51746188
428.583330,18.56358008,11.51746293
428.625000,18.58456392,11.52951154
428.666670,18.54342866,11.50541538
428.708330,18.52589414,11.49337097
428.750000,18.5674474,11.52315185
428.791670,18.55114652,11.51107308
428.833330,18.55023491,11.51107308
428.875000,18.5513484,11.51107308
428.916670,18.55464801,11.51107623
428.958330,18.53704563,11.49899955
429.000000,18.53936993,11.49900061
429.041670,18.54278815,11.49900061
429.083330,18.52618704,11.48692077
429.125000,18.54695388,11.49900166
429.166670,18.54713448,11.49900061
429.208330,18.54658687,11.49900061
429.250000,18.56311086,11.51108044
429.291670,18.56347897,11.51107728
429.333330,18.58239716,11.52315606
429.375000,18.57933507,11.5174724
429.416670,18.59138847,11.52952102
429.458330,18.64335965,11.56566478
429.500000,18.63519578,11.55986674
429.541670,18.68342794,11.5900337
429.583330,18.69873783,11.60201925
429.625000,18.71359567,11.61400481
429.666670,18.73517582,11.63195826
429.708330,18.69586872,11.60792211
429.750000,18.68806479,11.60179582
429.791670,18.65668957,11.57186843
429.833330,18.65796295,11.57186737
429.875000,18.65859003,11.57186314
429.916670,18.64255046,11.55984561
429.958330,18.66600889,11.57185997
430.000000,18.70780915,11.60178204
430.041670,18.68769077,11.58387327
430.083330,18.70846037,11.59588761
430.125000,18.75917785,11.62586969
430.166670,18.77926021,11.6379151
430.208330,18.79093092,11.64995837
430.250000,18.77748725,11.63790766
430.291670,18.81371918,11.66199951
430.333330,18.84705277,11.68609134
430.375000,18.82544117,11.66796508
430.416670,18.85918517,11.69199796
430.458330,18.87958603,11.70401334
430.500000,18.93339377,11.74006158
430.541670,18.95224611,11.75207695
430.583330,18.95108695,11.75207802
430.625000,18.94799121,11.75208017
430.666670,18.90377653,11.72804729
430.708330,18.86679999,11.70401227
430.750000,18.85347963,11.70400906
430.791670,18.91589274,11.7463182
430.833330,18.89925998,11.73425997
430.875000,18.88938529,11.71015428
430.916670,18.89036455,11.69809611
430.958330,18.88328092,11.6860401
431.000000,18.85301901,11.66193985
431.041670,18.86173049,11.66193558
431.083330,18.83667446,11.64988387
431.125000,18.84248376,11.64987855
431.166670,18.8229948,11.63782898
431.208330,18.84391944,11.6498711
431.250000,18.84278658,11.64987004
431.291670,18.86092994,11.66797458
431.333330,18.89435571,11.68005216
431.375000,18.86611529,11.66191747
431.416670,18.90067673,11.68601555
431.458330,18.88239655,11.67396917
431.500000,18.88646549,11.67397344
431.541670,18.87737917,11.66193132
431.583330,18.88070287,11.66193452
431.625000,18.84394036,11.6378428
431.666670,18.82230141,11.62579959
431.708330,18.79132602,11.60170679
431.750000,18.74005176,11.57761715
431.791670,18.72187376,11.56557286
431.833330,18.69641667,11.55353066
431.875000,18.71717736,11.57139084
431.916670,18.71864134,11.57139507
431.958330,18.71903267,11.57139719
432.000000,18.69652103,11.55932376
432.041670,18.69657827,11.55932376
432.083330,18.67767489,11.54724928
432.125000,18.65937851,11.53517267
432.166670,18.64171931,11.52309711
432.208330,18.62299096,11.5110184
432.250000,18.60594174,11.49894178
432.291670,18.62278202,11.5110226
432.333330,18.59466202,11.49894703
432.375000,18.61432074,11.51102996
432.416670,18.63006609,11.5231108
432.458330,18.6563143,11.54727354
432.500000,18.6765521,11.54153379
432.541670,18.66298905,11.53580213
432.583330,18.61222973,11.49975905
432.625000,18.61909989,11.50540697
432.666670,18.60538496,11.50541538
432.708330,18.5630661,11.48132551
432.750000,18.5532607,11.47484094
432.791670,18.53218464,11.46276112
432.833330,18.51158726,11.4506792
432.875000,18.50895996,11.45067292
432.916670,18.50972832,11.45066979
432.958330,18.50750195,11.45065828
433.000000,18.48991419,11.43857117
433.041670,18.49048436,11.43856699
433.083330,18.52915675,11.46272865
433.125000,18.52935628,11.46273284
433.166670,18.50867358,11.45065619
433.208330,18.52787048,11.46273389
433.250000,18.488501,11.43857848
433.291670,18.50815989,11.45066037
433.333330,18.5234898,11.46274436
433.375000,18.5370554,11.47482837
433.416670,18.52948003,11.46927376
433.458330,18.58182664,11.50541748
433.500000,18.59489425,11.49978007
433.541670,18.61553163,11.51179971
433.583330,18.62664461,11.52382462
433.625000,18.6370089,11.5358485
433.666670,18.59852012,11.51182285
433.708330,18.51891589,11.47577749
433.750000,18.54914286,11.49340982
433.791670,18.54011871,11.48135383
433.833330,18.54133195,11.48134544
433.875000,18.54205043,11.4813381
433.916670,18.564846,11.49337517
433.958330,18.56195449,11.49336257
434.000000,18.56968005,11.49335627
434.041670,18.56707784,11.49335522
434.083330,18.56130048,11.49335837
434.125000,18.54738519,11.48130873
434.166670,18.55141245,11.48130558
434.208330,18.55147868,11.48130034
434.250000,18.5318595,11.46925071
434.291670,18.52365409,11.46924966
434.333330,18.49653077,11.45720527
434.375000,19.03217852,11.79453839
434.416670,18.91189411,11.71605118
434.458330,18.84505263,11.67999753
434.500000,18.80036095,11.63790034
434.541670,18.85536773,11.67367684
434.583330,18.87909952,11.68560733
434.625000,18.84020688,11.66759425
434.666670,18.96744686,11.73895353
434.708330,19.61053716,12.14333269
434.750000,19.97872633,12.38104766
434.791670,20.0124882,12.3930264
434.833330,19.98169554,12.36905423
434.875000,19.9745857,12.36492436
434.916670,19.994706,12.37693967
434.958330,20.0520462,12.41298561
435.000000,20.15037861,12.46492584
435.041670,20.30769637,12.56080989
435.083330,20.20677555,12.50088464
435.125000,19.91787424,12.32109978
435.166670,19.86748585,12.29281444
435.208330,19.80978758,12.25675953
435.250000,19.80688943,12.25675618
435.291670,19.82697199,12.26877036
435.333330,19.88961625,12.31682931
435.375000,19.87798991,12.30137116
435.416670,19.93478643,12.33723071
435.458330,19.95372125,12.34918765
435.500000,19.82448794,12.26221124
435.541670,19.80706267,12.25461728
435.583330,19.83264544,12.2664793
435.625000,19.7714269,12.21153982
435.666670,19.76047086,12.21462826
435.708330,19.62039796,12.13137263
435.750000,19.84936638,12.29708383
435.791670,19.72717564,12.21318448
435.833330,19.60739825,12.1412695
435.875000,19.66805203,12.18461754
435.916670,19.67179148,12.17721809
435.958330,19.70627275,12.20118453
436.000000,19.68642633,12.1891924
436.041670,19.70576555,12.2011667
436.083330,19.7273848,12.21313874
436.125000,19.74483642,12.2251208
436.166670,19.74842677,12.22511857
436.208330,19.72746106,12.21312758
436.250000,19.73955097,12.22510517
436.291670,19.78100416,12.24907148
436.333330,19.79986861,12.26105576
436.375000,19.79720131,12.26105576
436.416670,19.77563654,12.24906589
436.458330,19.76315733,12.24906477
436.500000,19.69769907,12.20563221
436.541670,19.71553702,12.21758121
436.583330,19.77261393,12.25343824
436.625000,19.81342704,12.2773429
436.666670,19.67525368,12.19365869
436.708330,19.59469565,12.14583598
436.750000,19.58774851,12.14846294
436.791670,19.55424051,12.12443037
436.833330,19.57797428,12.13644444
436.875000,19.56546196,12.12442594
436.916670,19.58911807,12.13644222
436.958330,19.63414808,12.16047367
437.000000,19.97051743,12.36475153
437.041670,19.4083147,12.01627943
437.083330,18.92909149,11.71587351
437.125000,18.91310135,11.71003019
437.166670,18.9168732,11.71003233
437.208330,18.93625768,11.72208076
437.250000,18.89698982,11.69184736
437.291670,18.89730577,11.69185056
437.333330,18.93268393,11.71588635
437.375000,18.9527429,11.72790372
437.416670,18.96281426,11.73992323
437.458330,18.98006138,11.75194168
437.500000,19.00086506,11.7639612
437.541670,19.00104322,11.76396443
437.583330,18.98753525,11.76396657
437.625000,18.99068977,11.77598181
437.666670,18.9936166,11.77598181
437.708330,18.97288602,11.76396657
437.750000,19.0330061,11.80001766
437.791670,19.0129046,11.78800458
437.833330,19.03134985,11.80002197
437.875000,19.03114251,11.80002305
437.916670,19.07032124,11.82405568
437.958330,19.06999673,11.8240492
438.000000,19.08905489,11.83606119
438.041670,19.08725399,11.83605794
438.083330,19.08629556,11.83605794
438.125000,19.10362571,11.84807208
438.166670,19.10340217,11.84806775
438.208330,19.0843413,11.83604497
438.250000,19.10488913,11.84805368
438.291670,19.02369563,11.79997993
438.333330,19.02424075,11.78795612
438.375000,18.99194237,11.76391284
438.416670,18.97159804,11.7518837
438.458330,18.98185728,11.75187297
438.500000,18.9553735,11.73984816
438.541670,18.98700948,11.76387738
438.583330,18.96617303,11.75185686
438.625000,18.96817671,11.75185579
438.666670,18.91037165,11.71580822
438.708330,18.88264503,11.70379094
438.750000,18.86915675,11.69791551
438.791670,18.88975373,11.70996493
438.833330,18.87022701,11.69791978
438.875000,18.85346372,11.68587249
438.916670,18.83599523,11.67382413
438.958330,18.83702174,11.67382733
439.000000,18.83803936,11.67382947
439.041670,18.83581916,11.67383053
439.083330,18.83665812,11.6738316
439.125000,18.85904368,11.6858821
439.166670,18.84006022,11.673838
439.208330,18.83933541,11.67383906
439.250000,18.83900192,11.67385826
439.291670,18.83652273,11.67386253
439.333330,18.85550667,11.68591626
439.375000,18.81101474,11.65577614
439.416670,18.833164,11.66779986
439.458330,18.84721745,11.67982147
439.500000,18.88668368,11.70385723
439.541670,18.89820934,11.71587565
439.583330,18.89302942,11.71587993
439.625000,18.89005626,11.71588207
439.666670,18.87143536,11.70386899
439.708330,18.83427766,11.67983854
439.750000,18.81267749,11.66782438
439.791670,18.8087965,11.66782758
439.833330,18.80901643,11.66782864
439.875000,18.81311257,11.66782971
439.916670,18.81343341,11.66783077
439.958330,18.83291334,11.67984601
440.000000,18.83227773,11.67984814
440.041670,18.8325993,11.67984921
440.083330,18.81205491,11.6678361
440.125000,18.83302656,11.67985028
440.166670,18.85409876,11.69186872
440.208330,18.8132294,11.6678361
440.250000,18.83121071,11.67985028
440.291670,18.8336559,11.67984601
440.333330,18.8288163,11.67984067
440.375000,18.82650971,11.67983747
440.416670,18.82237217,11.67983214
440.458330,18.83435071,11.69184309
440.500000,18.78871047,11.66173929
440.541670,18.80472744,11.67371611
440.583330,18.79974916,11.67370437
440.625000,18.79655963,11.67368731
440.666670,18.79537829,11.67366812
440.708330,18.79597988,11.67364465
440.750000,18.83810021,11.70374389
440.791670,18.85802105,11.71572581
440.833330,18.8598482,11.71568407
440.875000,18.83987398,11.69745595
440.916670,18.88101309,11.72758766
440.958330,18.8620644,11.71550961
441.000000,18.85717378,11.71543897
441.041670,18.85856698,11.71536084
441.083330,18.86402648,11.71527308
441.125000,18.86595502,11.71518211
441.166670,18.87108844,11.71509542
441.208330,18.87770182,11.71501943
441.250000,18.88703491,11.71495094
441.291670,18.88918764,11.71488672
441.333330,18.88649435,11.71481823
441.375000,18.90269232,11.72676701
441.416670,18.88068427,11.71469944
441.458330,18.89466496,11.7266888
441.500000,18.89806377,11.72045495
441.541670,18.9056101,11.72045281
441.583330,18.9085959,11.72046137
441.625000,18.89629055,11.72046994
441.666670,18.92339158,11.73872101
441.708330,18.9140713,11.73873281
441.750000,18.8922985,11.72673272
441.791670,18.9465276,11.75078224
441.833330,18.95256086,11.75079297
441.875000,18.99072921,11.77484474
441.916670,19.02751157,11.79888905
441.958330,19.06776024,11.82293125
442.000000,19.05508859,11.81093118
442.041670,19.08340904,11.82296041
442.083330,19.08161503,11.82297554
442.125000,19.01250247,11.78056597
442.166670,19.06985259,11.82299822
442.208330,19.0489401,11.81100132
442.250000,19.0469591,11.81101319
442.291670,19.0221259,11.79901408
442.333330,19.00342089,11.78700633
442.375000,18.98122699,11.7750061
442.416670,19.01594934,11.79904427
442.458330,18.99410605,11.78704402
442.500000,18.96746654,11.76869456
442.541670,18.9722372,11.76870424
442.583330,18.97271039,11.76871391
442.625000,18.9552151,11.74475577
442.666670,18.98034785,11.77507817
442.708330,18.94470485,11.75105813
442.750000,18.90445465,11.72703912
442.791670,18.90696425,11.72704341
442.833330,18.91489619,11.72705412
442.875000,18.91552904,11.72706376
442.916670,18.93868398,11.73908885
442.958330,18.96058748,11.7511204
443.000000,18.92261498,11.72709805
443.041670,18.94666338,11.73912102
443.083330,18.94677615,11.73913175
443.125000,18.96475197,11.75116012
443.166670,18.97062652,11.75117193
443.208330,18.96792877,11.75117944
443.250000,18.99505683,11.76320249
443.291670,18.98621927,11.76321538
443.333330,19.02635069,11.78725616
443.375000,19.02156439,11.78726477
443.416670,19.04349318,11.79929327
443.458330,19.02189174,11.78728631
443.500000,19.06098228,11.81132826
443.541670,19.07447199,11.8113315
443.583330,19.05257525,11.79932345
443.625000,18.99009361,11.76328738
443.666670,18.97111783,11.7575719
443.708330,18.94847182,11.7455338
443.750000,18.95366021,11.74554023
443.791670,18.93652447,11.73350103
443.833330,18.97162993,11.75759876
443.875000,18.92888409,11.72728125
443.916670,18.91155564,11.7152688
443.958330,18.89328032,11.70325956
444.000000,18.87669744,11.6973908
444.041670,18.86256645,11.68534939
444.083330,18.86423632,11.6853526
444.125000,18.8491773,11.66126548
444.166670,18.85032119,11.66127081
444.208330,18.81327619,11.6371879
444.250000,18.81622246,11.63719641
444.291670,18.80337343,11.62515493
444.333330,18.83182812,11.63721129
444.375000,18.8271836,11.63722192
444.416670,18.82891327,11.6372283
444.458330,18.86819881,11.66132727
444.500000,18.84710871,11.64327376
444.541670,18.87089419,11.65529485
444.583330,18.82312872,11.63126863
444.625000,18.83647467,11.63127819
444.666670,18.83123822,11.6372687
444.708330,18.79100404,11.6252314
444.750000,18.81604912,11.64327798
444.791670,18.81728924,11.64328543
444.833330,18.79682844,11.63121477
444.875000,18.77697591,11.61914197
